date,open,high,low,close,amount_yi,pe
2022-07-29,2687.41,2691.57,2647.03,2651.39,209.67,24.45
2022-08-01,2640.8,2682.11,2611.8,2679.77,198.24,24.67
2022-08-02,2639.37,2642.1,2578.26,2604.84,254.9,24.01
2022-08-03,2613.45,2699.44,2613.45,2640.71,288.79,24.35
2022-08-04,2660.81,2686.12,2644.15,2672.83,232.4,24.65
2022-08-05,2683.71,2797.11,2682.37,2793.57,367.51,25.71
2022-08-08,2805.98,2811.18,2755.08,2781.79,310.64,25.59
2022-08-09,2778.17,2778.17,2737.2,2774.46,263.65,25.54
2022-08-10,2756.13,2769.23,2724.77,2730.95,259.03,25.13
2022-08-11,2748.34,2783.91,2740.75,2778.69,280.07,25.61
2022-08-12,2772.61,2780.8,2732.69,2732.88,279.64,25.22
2022-08-15,2712.52,2713.53,2681.77,2687.81,256.26,24.74
2022-08-16,2685.84,2700.82,2661.19,2668.87,227.15,24.54
2022-08-17,2670.21,2688.91,2645.39,2688.91,202.15,24.7
2022-08-18,2678.76,2685.28,2661.86,2681.62,210.77,24.61
2022-08-19,2681.71,2713.75,2618.75,2618.75,250.3,24.06
2022-08-22,2607.69,2630.04,2582.33,2625.85,191.13,24.15
2022-08-23,2620.8,2638.04,2614.96,2625.39,189.89,24.17
2022-08-24,2623.21,2623.51,2514.5,2515.13,233.99,23.23
2022-08-25,2524.63,2529.11,2466.81,2492.44,167.07,22.98
2022-08-26,2500.53,2512.27,2467.65,2470.67,154.05,22.84
2022-08-29,2431.4,2472.55,2426.98,2466.2,146.58,22.79
2022-08-30,2464.51,2498.15,2460.56,2479.02,155.23,22.86
2022-08-31,2468.41,2487.11,2431.12,2449.48,171.18,22.65
2022-09-01,2455.58,2485.11,2444.88,2448.22,205.17,23.29
2022-09-02,2452.8,2479.54,2451.26,2467.32,183.43,23.33
2022-09-05,2460.5,2460.5,2417.24,2432.37,177.79,22.91
2022-09-06,2440.01,2446.34,2415.18,2444.9,168.53,23.07
2022-09-07,2439.16,2483.56,2436.58,2462.27,169.96,23.21
2022-09-08,2463.1,2463.1,2425.8,2426.76,136.84,22.94
2022-09-09,2428.99,2445.63,2411.75,2443.33,120.05,23.13
2022-09-13,2447.4,2477.4,2443.76,2447.14,123.83,23.23
2022-09-14,2411.26,2435.16,2405.94,2431.41,121.73,23.03
2022-09-15,2439.42,2441.45,2355.59,2375.33,163.26,22.48
2022-09-16,2379.37,2418.52,2368.26,2368.26,215.06,22.41
2022-09-19,2364.76,2376.44,2319.51,2329.79,169.95,22.11
2022-09-20,2339.19,2351.46,2320.34,2338.44,123.62,22.23
2022-09-21,2328.47,2340.22,2286.84,2324.7,129.88,22.05
2022-09-22,2309.1,2353.93,2307.57,2318.15,138.73,21.95
2022-09-23,2318.33,2323.77,2256.21,2269.66,145.41,21.49
2022-09-26,2253.49,2283.2,2244.43,2249.75,127.84,21.37
2022-09-27,2255.99,2298.48,2253.71,2298.36,119.66,21.82
2022-09-28,2291.07,2295.83,2250.1,2250.5,128.42,21.49
