date,open,high,low,close,amount_yi,pe
2016-04-28,,,,1396.34,123.68,
2016-04-29,,,,1386.3,96.62,
2016-05-03,,,,1434.77,158.08,
2016-05-04,,,,1435.56,172.71,
2016-05-05,,,,1445.45,129.01,
2016-05-06,,,,1385.12,185.29,
2016-05-09,,,,1330.92,139.17,
2016-05-10,,,,1336.01,85.64,
2016-05-11,,,,1314.78,105.62,
2016-05-12,,,,1318.18,107.16,
2016-05-13,,,,1306.95,83.78,
2016-05-16,,,,1325.81,84.99,
2016-05-17,,,,1341.2,122.33,
2016-05-18,,,,1310.21,133.35,
2016-05-19,,,,1317.14,129.48,
2016-05-20,,,,1334.13,118.44,
2016-05-23,,,,1358.42,138.17,
2016-05-24,,,,1347.58,111.84,
2016-05-25,,,,1340.62,125.14,
2016-05-26,,,,1346.84,127.64,
2016-05-27,,,,1341.53,105.11,
2016-05-30,,,,1336.24,89.46,
2016-05-31,,,,1415.32,218.16,
2016-06-01,,,,1421.66,241.75,
2016-06-02,,,,1432.98,174.51,
2016-06-03,,,,1447.55,234.34,
2016-06-06,,,,1458.17,181.51,
2016-06-07,,,,1453.05,152.93,
2016-06-08,,,,1470.04,200.59,
2016-06-13,,,,1389.48,240.07,
2016-06-14,,,,1390.7,151.05,
2016-06-15,,,,1440.22,196.42,
2016-06-16,,,,1429.69,170.78,
2016-06-17,,,,1434.01,166.7,
2016-06-20,,,,1447.19,147.64,
2016-06-21,,,,1427.52,177.58,
2016-06-22,,,,1469.88,165.76,
2016-06-23,,,,1483.23,234.72,
2016-06-24,,,,1471.07,248.22,
2016-06-27,,,,1515.24,268.51,
2016-06-28,,,,1523.37,265.74,
2016-06-29,,,,1515.77,204.65,
2016-06-30,,,,1519.33,187.7,
2016-07-01,,,,1511.34,187.0,
2016-07-04,,,,1543.65,238.8,
2016-07-05,,,,1538.77,233.83,
2016-07-06,,,,1538.72,204.15,
2016-07-07,,,,1520.29,195.44,
2016-07-08,,,,1525.18,167.55,
2016-07-11,,,,1519.61,235.43,
2016-07-12,,,,1541.67,247.76,
2016-07-13,,,,1554.63,244.83,
2016-07-14,,,,1567.78,217.0,
2016-07-15,,,,1560.56,217.6,
2016-07-18,,,,1550.46,177.73,
2016-07-19,,,,1564.56,165.95,
2016-07-20,,,,1564.61,171.89,
2016-07-21,,,,1567.95,185.86,
2016-07-22,,,,1567.96,193.06,
2016-07-25,,,,1567.42,169.81,
2016-07-26,,,,1586.18,156.67,
2016-07-27,,,,1512.44,296.93,
2016-07-28,,,,1484.83,223.41,
2016-07-29,,,,1470.61,140.56,
2016-08-01,,,,1443.95,136.14,
2016-08-02,,,,1457.82,89.5,
2016-08-03,,,,1458.52,102.16,
2016-08-04,,,,1474.17,114.57,
2016-08-05,,,,1461.37,101.14,
2016-08-08,,,,1484.26,105.2,
2016-08-09,,,,1498.65,122.11,
2016-08-10,,,,1488.25,106.0,
2016-08-11,,,,1457.17,105.72,
2016-08-12,,,,1474.09,89.43,
2016-08-15,,,,1519.81,198.75,
2016-08-16,,,,1526.95,177.15,
2016-08-17,,,,1536.08,154.56,
2016-08-18,,,,1529.58,158.05,
2016-08-19,,,,1529.17,119.22,
2016-08-22,,,,1513.38,137.24,
2016-08-23,,,,1513.39,110.54,
2016-08-24,,,,1528.67,125.28,
2016-08-25,,,,1522.45,139.93,
2016-08-26,,,,1518.56,143.51,
2016-08-29,,,,1518.24,104.8,
2016-08-30,,,,1515.57,120.5,
2016-08-31,,,,1505.52,101.4,
2016-09-01,,,,1494.76,99.23,
2016-09-02,,,,1480.96,112.63,
2016-09-05,,,,1483.29,95.94,
2016-09-06,,,,1515.82,137.43,
2016-09-07,,,,1515.21,149.76,
2016-09-08,,,,1522.04,109.46,
2016-09-09,,,,1503.57,123.62,
2016-09-12,,,,1455.03,125.78,
2016-09-13,,,,1468.08,81.32,
2016-09-14,,,,1468.28,85.12,
2016-09-19,,,,1482.69,78.17,
2016-09-20,,,,1478.47,93.9,
2016-09-21,,,,1482.13,88.25,
2016-09-22,,,,1484.9,95.54,
2016-09-23,,,,1482.12,100.0,
2016-09-26,,,,1451.57,113.6,
2016-09-27,,,,1467.55,91.03,
2016-09-28,,,,1458.07,70.27,
2016-09-29,,,,1462.3,81.28,
2016-09-30,,,,1470.0,70.83,
2016-10-10,,,,1517.46,147.45,
2016-10-11,,,,1520.61,122.53,
2016-10-12,,,,1523.79,108.36,
2016-10-13,,,,1521.66,113.67,
2016-10-14,,,,1514.85,124.56,
2016-10-17,,,,1500.13,121.57,
2016-10-18,,,,1516.19,139.86,
2016-10-19,,,,1508.15,118.14,
2016-10-20,,,,1517.55,120.42,
2016-10-21,,,,1509.33,136.04,
2016-10-24,,,,1518.13,143.68,
2016-10-25,,,,1530.0,165.55,
2016-10-26,,,,1516.39,153.98,
2016-10-27,,,,1514.08,102.33,
2016-10-28,,,,1498.77,119.12,
2016-10-31,,,,1494.43,92.56,
2016-11-01,,,,1506.95,89.28,
2016-11-02,,,,1490.02,113.78,
2016-11-03,,,,1496.29,118.11,
2016-11-04,,,,1489.49,105.49,
2016-11-07,,,,1485.79,88.79,
2016-11-08,,,,1498.08,109.52,
2016-11-09,,,,1478.83,128.34,
2016-11-10,,,,1494.17,101.26,
2016-11-11,,,,1492.03,121.61,
2016-11-14,,,,1500.88,123.1,
2016-11-15,,,,1511.98,125.95,
2016-11-16,,,,1512.5,129.03,
2016-11-17,,,,1495.86,98.85,
2016-11-18,,,,1492.55,79.11,
2016-11-21,,,,1492.0,93.81,
2016-11-22,,,,1504.3,105.24,
2016-11-23,,,,1495.93,123.35,
2016-11-24,,,,1482.84,105.87,
2016-11-25,,,,1499.22,141.61,
2016-11-28,,,,1498.45,114.79,
2016-11-29,,,,1488.66,137.53,
2016-11-30,,,,1490.27,133.13,
2016-12-01,,,,1491.29,109.24,
2016-12-02,,,,1465.74,133.84,
2016-12-05,,,,1457.32,94.33,
2016-12-06,,,,1452.17,72.91,
2016-12-07,,,,1458.15,70.93,
2016-12-08,,,,1446.48,68.08,
2016-12-09,,,,1437.87,89.28,
2016-12-12,,,,1356.75,129.0,
2016-12-13,,,,1356.51,79.63,
2016-12-14,,,,1346.58,62.14,
2016-12-15,,,,1356.11,60.44,
2016-12-16,,,,1366.54,58.7,
2016-12-19,,,,1356.04,47.07,
2016-12-20,,,,1356.51,45.49,
2016-12-21,,,,1362.22,47.59,
2016-12-22,,,,1362.35,56.15,
2016-12-23,,,,1358.5,74.21,
2016-12-26,,,,1359.29,67.68,
2016-12-27,,,,1358.19,51.12,
2016-12-28,,,,1356.02,54.73,
2016-12-29,,,,1354.45,66.14,
2016-12-30,,,,1348.97,56.08,
2017-01-03,,,,1354.63,53.7,
2017-01-04,,,,1369.1,74.68,
2017-01-05,,,,1366.97,61.88,
2017-01-06,,,,1345.27,67.26,
2017-01-09,,,,1345.47,68.1,
2017-01-10,,,,1339.77,60.54,
2017-01-11,,,,1329.67,64.85,
2017-01-12,,,,1320.64,61.29,
2017-01-13,,,,1293.65,68.39,
2017-01-16,,,,1240.74,97.18,
2017-01-17,,,,1263.38,67.88,
2017-01-18,,,,1253.1,51.35,
2017-01-19,,,,1251.76,42.33,
2017-01-20,,,,1275.54,58.82,
2017-01-23,,,,1283.16,53.94,
2017-01-24,,,,1274.46,63.22,
2017-01-25,,,,1278.39,50.51,
2017-01-26,,,,1287.79,47.26,
2017-02-03,,,,1291.78,46.72,
2017-02-06,,,,1309.94,78.03,
2017-02-07,,,,1301.89,60.67,
2017-02-08,,,,1314.64,65.73,
2017-02-09,,,,1321.86,74.47,
2017-02-10,,,,1312.13,61.09,
2017-02-13,,,,1316.51,62.53,
2017-02-14,,,,1320.42,66.98,
2017-02-15,,,,1304.91,72.29,
2017-02-16,,,,1312.75,61.85,
2017-02-17,,,,1301.43,74.39,
2017-02-20,,,,1314.45,74.23,
2017-02-21,,,,1335.15,97.01,
2017-02-22,,,,1339.95,80.44,
2017-02-23,,,,1343.15,84.83,
2017-02-24,,,,1350.35,96.33,
2017-02-27,,,,1342.98,97.99,
2017-02-28,,,,1345.36,76.14,
2017-03-01,,,,1343.66,74.0,
2017-03-02,,,,1333.77,66.42,
2017-03-03,,,,1344.0,69.68,
2017-03-06,,,,1371.2,131.51,
2017-03-07,,,,1392.14,176.26,
2017-03-08,,,,1375.5,111.64,
2017-03-09,,,,1372.06,100.99,
2017-03-10,,,,1371.87,92.56,
2017-03-13,,,,1392.03,126.29,
2017-03-14,,,,1391.83,171.01,
2017-03-15,,,,1382.0,131.26,
2017-03-16,,,,1401.57,189.52,
2017-03-17,,,,1386.92,201.79,
2017-03-20,,,,1384.57,137.68,
2017-03-21,,,,1389.25,130.04,
2017-03-22,,,,1388.58,144.62,
2017-03-23,,,,1392.41,133.64,
2017-03-24,,,,1400.79,133.48,
2017-03-27,,,,1391.7,115.42,
2017-03-28,,,,1379.84,85.97,
2017-03-29,,,,1369.93,103.02,
2017-03-30,,,,1338.86,116.44,
2017-03-31,,,,1350.62,79.9,
2017-04-05,,,,1380.26,119.48,
2017-04-06,,,,1391.99,133.18,
2017-04-07,,,,1398.41,132.14,
2017-04-10,,,,1380.33,166.13,
2017-04-11,,,,1394.58,169.96,
2017-04-12,,,,1365.2,116.23,
2017-04-13,,,,1371.38,85.92,
2017-04-14,,,,1359.27,100.86,
2017-04-17,,,,1352.64,93.27,
2017-04-18,,,,1333.88,115.69,
2017-04-19,,,,1330.15,126.25,
2017-04-20,,,,1328.44,103.15,
2017-04-21,,,,1320.65,71.51,
2017-04-24,,,,1295.97,80.93,
2017-04-25,,,,1301.48,103.58,
2017-04-26,,,,1309.85,103.19,
2017-04-27,,,,1309.02,129.11,
2017-04-28,,,,1312.03,102.19,
2017-05-02,,,,1310.52,99.99,
2017-05-03,,,,1310.36,105.74,
2017-05-04,,,,1316.44,110.21,
2017-05-05,,,,1299.53,110.77,
2017-05-08,,,,1287.4,117.12,
2017-05-09,,,,1280.47,97.68,
2017-05-10,,,,1266.18,118.13,
2017-05-11,,,,1249.46,124.83,
2017-05-12,,,,1245.89,103.19,
2017-05-15,,,,1267.87,110.94,
2017-05-16,,,,1298.58,149.0,
2017-05-17,,,,1296.06,146.68,
2017-05-18,,,,1283.96,105.97,
2017-05-19,,,,1290.76,99.44,
2017-05-22,,,,1281.24,115.34,
2017-05-23,,,,1238.72,123.69,
2017-05-24,,,,1248.54,92.14,
2017-05-25,,,,1267.34,116.07,
2017-05-26,,,,1268.92,119.44,
2017-05-31,,,,1262.65,105.78,
2017-06-01,,,,1239.3,110.64,
2017-06-02,,,,1255.09,95.97,
2017-06-05,,,,1267.78,92.77,
2017-06-06,,,,1276.34,84.2,
2017-06-07,,,,1307.36,132.98,
2017-06-08,,,,1303.73,109.09,
2017-06-09,,,,1314.36,114.99,
2017-06-12,,,,1290.16,91.31,
2017-06-13,,,,1306.74,83.21,
2017-06-14,,,,1296.84,93.56,
2017-06-15,,,,1317.13,118.35,
2017-06-16,,,,1312.88,91.43,
2017-06-19,,,,1320.8,83.74,
2017-06-20,,,,1318.68,90.36,
2017-06-21,,,,1330.5,114.36,
2017-06-22,,,,1318.52,143.27,
2017-06-23,,,,1325.86,108.95,
2017-06-26,,,,1352.41,129.16,
2017-06-27,,,,1349.02,103.35,
2017-06-28,,,,1347.96,128.34,
2017-06-29,,,,1374.69,161.51,
2017-06-30,,,,1372.48,107.59,
2017-07-03,,,,1386.6,158.69,
2017-07-04,,,,1377.46,154.97,
2017-07-05,,,,1394.08,147.67,
2017-07-06,,,,1385.8,156.88,
2017-07-07,,,,1380.62,138.81,
2017-07-10,,,,1368.0,143.15,
2017-07-11,,,,1347.77,156.82,
2017-07-12,,,,1338.18,141.04,
2017-07-13,,,,1338.9,112.47,
2017-07-14,,,,1329.28,100.81,
2017-07-17,,,,1264.81,160.71,
2017-07-18,,,,1263.51,118.37,
2017-07-19,,,,1287.65,130.5,
2017-07-20,,,,1304.83,148.29,
2017-07-21,,,,1305.16,140.92,
2017-07-24,,,,1307.38,120.44,
2017-07-25,,,,1294.81,107.16,
2017-07-26,,,,1286.56,93.88,
2017-07-27,,,,1345.4,177.21,
2017-07-28,,,,1336.6,140.79,
2017-07-31,,,,1341.63,132.17,
2017-08-01,,,,1347.17,119.67,
2017-08-02,,,,1330.25,119.7,
2017-08-03,,,,1319.32,142.52,
2017-08-04,,,,1312.79,108.89,
2017-08-07,,,,1321.72,83.63,
2017-08-08,,,,1347.04,132.24,
2017-08-09,,,,1344.74,104.07,
2017-08-10,,,,1341.0,143.18,
2017-08-11,,,,1327.76,124.39,
2017-08-14,,,,1389.95,211.62,
2017-08-15,,,,1410.19,200.62,
2017-08-16,,,,1447.97,269.19,
2017-08-17,,,,1479.19,333.58,
2017-08-18,,,,1475.27,255.04,
2017-08-21,,,,1502.1,242.52,
2017-08-22,,,,1480.52,240.64,
2017-08-23,,,,1468.3,187.47,
2017-08-24,,,,1454.43,155.26,
2017-08-25,,,,1480.73,171.78,
2017-08-28,,,,1490.07,331.81,
2017-08-29,,,,1468.56,195.71,
2017-08-30,,,,1475.61,162.14,
2017-08-31,,,,1481.03,156.58,
2017-09-01,,,,1517.24,261.12,
2017-09-04,,,,1552.51,321.37,
2017-09-05,,,,1556.35,237.94,
2017-09-06,,,,1563.2,249.08,
2017-09-07,,,,1542.29,264.47,
2017-09-08,,,,1523.71,203.15,
2017-09-11,,,,1527.17,176.89,
2017-09-12,,,,1538.82,266.47,
2017-09-13,,,,1534.22,179.39,
2017-09-14,,,,1526.29,192.32,
2017-09-15,,,,1505.13,161.43,
2017-09-18,,,,1517.4,156.09,
2017-09-19,,,,1507.71,175.78,
2017-09-20,,,,1522.19,153.35,
2017-09-21,,,,1502.88,171.07,
2017-09-22,,,,1496.77,137.69,
2017-09-25,,,,1479.07,134.96,
2017-09-26,,,,1472.35,120.65,
2017-09-27,,,,1483.19,117.71,
2017-09-28,,,,1492.29,161.02,
2017-09-29,,,,1507.47,130.93,
2017-10-09,,,,1539.98,224.27,
2017-10-10,,,,1564.76,216.95,
2017-10-11,,,,1552.77,239.36,
2017-10-12,,,,1553.85,185.26,
2017-10-13,,,,1559.05,152.03,
2017-10-16,,,,1533.38,202.78,
2017-10-17,,,,1518.44,144.08,
2017-10-18,,,,1494.57,135.46,
2017-10-19,,,,1486.16,118.6,
2017-10-20,,,,1496.32,99.78,
2017-10-23,,,,1503.1,95.53,
2017-10-24,,,,1495.9,100.79,
2017-10-25,,,,1516.39,116.29,
2017-10-26,,,,1516.77,130.16,
2017-10-27,,,,1497.89,110.32,
2017-10-30,,,,1486.32,180.24,
2017-10-31,,,,1511.36,141.18,
2017-11-01,,,,1513.18,167.65,
2017-11-02,,,,1521.44,169.76,
2017-11-03,,,,1518.9,162.38,
2017-11-06,,,,1542.08,165.25,
2017-11-07,,,,1575.24,205.67,
2017-11-08,,,,1568.21,213.5,
2017-11-09,,,,1593.21,178.67,
2017-11-10,,,,1597.33,203.59,
