date,open,high,low,close,amount_yi,pe
2015-05-08,,,,3976.85,78.11,83.84
2015-05-11,,,,4209.66,113.5,89.16
2015-05-12,,,,4273.98,138.14,88.32
2015-05-13,,,,4361.67,122.9,109.3
2015-05-14,,,,4465.8,127.68,111.67
2015-05-15,,,,4401.31,101.45,109.6
2015-05-18,,,,4470.97,100.46,110.43
2015-05-19,,,,4603.65,115.11,113.31
2015-05-20,,,,4681.88,129.9,115.26
2015-05-21,,,,4844.69,117.51,119.41
2015-05-22,,,,4903.29,175.15,120.73
2015-05-25,,,,5017.1,151.54,123.33
2015-05-26,,,,5282.81,187.26,129.52
2015-05-27,,,,5365.85,230.7,131.51
2015-05-28,,,,4985.06,218.86,121.42
2015-05-29,,,,4976.6,172.67,117.72
2015-06-01,,,,5240.42,161.41,124.32
2015-06-02,,,,5441.93,183.28,129.26
2015-06-03,,,,5395.09,183.78,128.83
2015-06-04,,,,5371.28,176.97,128.59
2015-06-05,,,,5424.2,197.98,129.38
2015-06-08,,,,5315.82,161.51,126.88
2015-06-09,,,,5323.29,127.62,126.69
2015-06-10,,,,5448.05,143.11,129.18
2015-06-11,,,,5443.36,160.75,129.45
2015-06-12,,,,5519.22,163.11,131.89
2015-06-15,,,,5414.85,162.03,126.71
2015-06-16,,,,5132.96,152.45,119.87
2015-06-17,,,,5205.86,134.74,121.55
2015-06-18,,,,5081.88,131.04,119.1
2015-06-19,,,,4719.6,106.27,110.82
2015-06-23,,,,4737.49,104.62,111.2
2015-06-24,,,,4826.13,113.12,113.4
2015-06-25,,,,4572.93,113.36,106.66
2015-06-26,,,,4154.57,94.96,97.13
2015-06-29,,,,3786.86,107.09,88.75
2015-06-30,,,,3999.3,127.38,93.28
2015-07-01,,,,3772.47,123.75,88.26
2015-07-02,,,,3482.18,98.19,81.49
2015-07-03,,,,3280.83,91.93,76.79
2015-07-06,,,,3197.1,122.87,74.66
2015-07-07,,,,2976.29,54.53,69.74
2015-07-08,,,,2867.23,104.65,67.45
2015-07-09,,,,2998.57,45.08,70.27
2015-07-10,,,,3162.95,28.58,73.37
2015-07-13,,,,3375.36,59.84,77.52
2015-07-14,,,,3558.63,109.18,81.3
2015-07-15,,,,3329.43,126.55,76.7
2015-07-16,,,,3440.78,111.15,79.51
2015-07-17,,,,3685.47,112.35,85.03
2015-07-20,,,,3759.64,133.38,86.98
2015-07-21,,,,3763.48,100.43,86.73
2015-07-22,,,,3792.57,107.35,87.33
2015-07-23,,,,3927.57,135.81,90.39
2015-07-24,,,,3872.2,159.3,89.11
2015-07-27,,,,3500.47,114.88,80.56
2015-07-28,,,,3351.94,114.33,76.96
2015-07-29,,,,3587.92,92.8,82.58
2015-07-30,,,,3469.11,105.8,79.81
2015-07-31,,,,3429.2,72.46,79.0
2015-08-03,,,,3241.54,74.01,74.79
2015-08-04,,,,3483.85,73.03,80.33
2015-08-05,,,,3428.03,79.84,78.99
2015-08-06,,,,3514.21,84.73,80.24
2015-08-07,,,,3644.01,100.35,83.35
2015-08-10,,,,3842.76,115.41,88.01
2015-08-11,,,,3866.27,121.98,88.46
2015-08-12,,,,3816.25,107.63,88.1
2015-08-13,,,,3931.25,100.0,90.69
2015-08-14,,,,3900.4,99.8,90.04
2015-08-17,,,,3966.96,92.32,91.48
2015-08-18,,,,3605.37,108.38,83.38
2015-08-19,,,,3672.87,86.38,84.65
2015-08-20,,,,3509.05,61.43,80.79
2015-08-21,,,,3322.79,60.45,76.03
2015-08-24,,,,3050.24,40.83,69.85
2015-08-25,,,,2795.33,43.13,64.01
2015-08-26,,,,2648.25,67.18,60.45
2015-08-27,,,,2702.21,52.94,61.75
2015-08-28,,,,2887.48,71.7,66.23
2015-08-31,,,,2730.41,56.6,62.75
2015-09-01,,,,2528.61,46.8,51.72
2015-09-02,,,,2447.2,47.12,50.19
2015-09-07,,,,2492.28,38.84,51.17
2015-09-08,,,,2630.93,39.08,54.16
2015-09-09,,,,2761.46,62.44,57.0
2015-09-10,,,,2691.78,42.65,55.26
2015-09-11,,,,2723.84,41.12,55.81
2015-09-14,,,,2486.76,43.72,50.83
2015-09-15,,,,2315.55,33.51,47.24
2015-09-16,,,,2495.24,46.95,50.86
2015-09-17,,,,2455.24,55.5,49.63
2015-09-18,,,,2482.09,30.61,50.12
2015-09-21,,,,2584.57,41.23,52.45
2015-09-22,,,,2602.0,50.87,53.11
2015-09-23,,,,2562.08,43.39,51.99
2015-09-24,,,,2595.17,33.0,52.81
2015-09-25,,,,2520.09,43.86,50.94
2015-09-28,,,,2563.4,32.53,52.0
2015-09-29,,,,2534.05,34.77,51.3
2015-09-30,,,,2546.01,29.48,51.69
2015-10-08,,,,2662.29,55.94,54.3
2015-10-09,,,,2712.55,56.04,55.57
2015-10-12,,,,2854.97,80.97,59.01
2015-10-13,,,,2928.21,76.33,60.85
2015-10-14,,,,2926.95,82.27,60.5
2015-10-15,,,,3043.59,77.49,62.75
2015-10-16,,,,3079.19,80.62,63.04
2015-10-19,,,,3113.39,86.59,63.42
2015-10-20,,,,3171.98,93.86,64.8
2015-10-21,,,,2916.54,99.43,58.86
2015-10-22,,,,3055.89,78.8,61.71
2015-10-23,,,,3157.18,94.64,64.07
2015-10-26,,,,3249.1,123.46,66.47
2015-10-27,,,,3252.07,109.34,66.38
2015-10-28,,,,3167.89,91.55,64.23
2015-10-29,,,,3200.32,74.85,65.2
2015-10-30,,,,3170.81,74.83,64.34
2015-11-02,,,,3137.59,81.97,60.8
2015-11-03,,,,3144.72,64.6,60.61
2015-11-04,,,,3328.35,96.47,64.29
2015-11-05,,,,3306.08,113.16,63.99
2015-11-06,,,,3462.93,102.25,67.01
2015-11-09,,,,3504.66,143.56,67.96
2015-11-10,,,,3504.08,120.18,68.11
2015-11-11,,,,3604.45,118.62,70.36
2015-11-12,,,,3629.04,120.41,70.23
2015-11-13,,,,3582.98,109.75,69.02
2015-11-16,,,,3751.07,113.25,72.23
2015-11-17,,,,3678.0,137.48,70.94
2015-11-18,,,,3604.61,112.67,69.86
2015-11-19,,,,3796.82,121.95,73.44
2015-11-20,,,,3881.23,154.13,75.31
2015-11-23,,,,3797.68,117.22,73.57
2015-11-24,,,,3939.88,103.46,76.39
2015-11-25,,,,4035.91,142.26,78.35
2015-11-26,,,,4008.38,132.81,77.9
2015-11-27,,,,3700.48,131.09,71.79
2015-11-30,,,,3800.68,102.27,73.63
2015-12-01,,,,3775.13,81.68,72.85
2015-12-02,,,,3698.32,66.18,71.25
2015-12-03,,,,3828.91,72.21,73.91
2015-12-04,,,,3837.05,87.86,73.59
2015-12-07,,,,3853.3,70.73,74.0
2015-12-08,,,,3761.42,73.7,71.78
2015-12-09,,,,3721.46,67.05,70.92
2015-12-10,,,,3706.35,56.63,70.79
2015-12-11,,,,3696.24,53.28,70.68
2015-12-14,,,,3754.12,50.94,67.26
2015-12-15,,,,3793.72,55.28,67.95
2015-12-16,,,,3815.54,69.5,68.39
2015-12-17,,,,3920.73,101.76,70.41
2015-12-18,,,,3856.32,85.59,69.79
2015-12-21,,,,3846.61,66.91,69.8
2015-12-22,,,,3900.51,78.81,70.88
2015-12-23,,,,3837.08,81.89,69.66
2015-12-24,,,,3848.57,61.25,70.0
2015-12-25,,,,3861.25,53.96,70.37
2015-12-28,,,,3772.97,76.89,68.71
2015-12-29,,,,3846.82,67.7,70.04
2015-12-30,,,,3904.15,93.02,70.85
2015-12-31,,,,3819.3,71.43,69.43
2016-01-04,,,,3478.16,59.92,63.12
2016-01-05,,,,3384.81,78.05,61.12
2016-01-06,,,,3454.1,54.69,62.53
2016-01-07,,,,3154.15,15.25,57.06
2016-01-08,,,,3173.5,65.61,57.48
2016-01-11,,,,2914.69,55.25,52.96
2016-01-12,,,,2951.45,46.72,53.63
2016-01-13,,,,2858.97,41.66,51.99
2016-01-14,,,,2987.35,49.71,54.32
2016-01-15,,,,2887.14,46.84,52.22
2016-01-18,,,,2952.54,40.99,53.4
2016-01-19,,,,3053.71,47.08,55.29
2016-01-20,,,,3008.89,46.66,54.44
2016-01-21,,,,2885.48,46.14,52.13
2016-01-22,,,,2937.66,38.82,53.17
2016-01-25,,,,2976.57,34.16,53.88
2016-01-26,,,,2729.51,42.52,49.42
2016-01-27,,,,2665.93,43.3,48.41
2016-01-28,,,,2543.29,32.15,46.19
2016-01-29,,,,2656.07,34.5,48.26
2016-02-01,,,,2634.67,28.17,48.08
2016-02-02,,,,2732.38,33.79,49.91
2016-02-03,,,,2767.28,32.6,50.47
2016-02-04,,,,2834.36,36.49,51.74
2016-02-05,,,,2802.82,29.72,51.21
2016-02-15,,,,2792.61,26.66,50.93
2016-02-16,,,,2903.13,40.11,52.95
2016-02-17,,,,2939.65,44.11,53.48
2016-02-18,,,,2953.45,46.53,53.57
2016-02-19,,,,2969.69,43.14,53.89
2016-02-22,,,,3021.84,50.02,54.94
2016-02-23,,,,3014.64,52.22,54.95
2016-02-24,,,,3036.65,51.57,55.21
2016-02-25,,,,2790.71,64.98,50.44
2016-02-26,,,,2801.57,40.97,50.64
2016-02-29,,,,2635.95,39.15,47.49
2016-03-01,,,,2703.65,35.7,46.28
2016-03-02,,,,2834.39,45.11,48.46
2016-03-03,,,,2834.06,43.13,48.39
2016-03-04,,,,2734.83,41.91,46.78
2016-03-07,,,,2816.53,37.18,48.11
2016-03-08,,,,2839.71,40.4,48.45
2016-03-09,,,,2775.67,31.99,47.38
2016-03-10,,,,2739.94,26.71,46.83
2016-03-11,,,,2744.81,24.01,47.0
2016-03-14,,,,2843.22,47.86,48.73
2016-03-15,,,,2839.72,41.88,48.61
2016-03-16,,,,2807.97,36.07,47.87
2016-03-17,,,,2929.78,55.91,50.01
2016-03-18,,,,3014.91,81.36,51.64
2016-03-21,,,,3074.06,71.59,52.7
2016-03-22,,,,3088.49,75.63,52.94
2016-03-23,,,,3104.2,56.92,53.49
2016-03-24,,,,3064.97,64.36,52.91
2016-03-25,,,,3118.71,58.42,53.89
2016-03-28,,,,3100.11,66.47,53.51
2016-03-29,,,,3031.9,54.9,52.25
2016-03-30,,,,3152.71,60.99,54.37
2016-03-31,,,,3147.12,63.42,54.29
2016-04-01,,,,3144.07,56.31,54.34
2016-04-05,,,,3231.92,75.25,56.0
2016-04-06,,,,3241.37,70.14,56.08
2016-04-07,,,,3195.21,72.73,55.19
2016-04-08,,,,3175.15,62.29,54.67
2016-04-11,,,,3244.19,66.14,56.05
2016-04-12,,,,3225.61,55.84,55.68
2016-04-13,,,,3258.38,77.48,56.27
2016-04-14,,,,3294.43,55.6,56.93
2016-04-15,,,,3296.06,61.22,56.97
2016-04-18,,,,3250.86,58.63,56.14
2016-04-19,,,,3251.79,45.48,56.13
2016-04-20,,,,3073.32,78.01,53.05
2016-04-21,,,,3039.93,42.79,52.4
2016-04-22,,,,3088.47,37.11,53.32
2016-04-25,,,,3100.27,34.24,53.69
2016-04-26,,,,3178.09,43.78,55.1
2016-04-27,,,,3177.53,52.92,55.19
2016-04-28,,,,3175.8,81.67,55.18
2016-04-29,,,,3162.67,49.71,54.72
2016-05-03,,,,3241.32,57.57,46.58
2016-05-04,,,,3263.24,75.21,46.98
2016-05-05,,,,3282.0,58.66,47.26
2016-05-06,,,,3147.31,71.95,45.39
2016-05-09,,,,3062.06,57.54,44.26
2016-05-10,,,,2987.63,42.06,43.16
2016-05-11,,,,2939.51,37.26,42.56
2016-05-12,,,,2943.88,61.89,42.72
2016-05-13,,,,2942.94,48.1,42.71
2016-05-16,,,,3025.84,60.53,43.87
2016-05-17,,,,2990.81,62.55,43.35
2016-05-18,,,,2883.83,52.37,41.86
2016-05-19,,,,2909.52,40.2,42.21
2016-05-20,,,,2951.89,41.76,42.81
2016-05-23,,,,3018.42,57.18,43.74
2016-05-24,,,,2998.72,49.92,43.46
2016-05-25,,,,2981.23,44.11,43.22
2016-05-26,,,,2989.22,48.57,43.23
2016-05-27,,,,3034.67,70.8,43.4
2016-05-30,,,,3065.13,74.4,41.44
2016-05-31,,,,3188.57,100.98,42.83
2016-06-01,,,,3234.43,122.6,43.52
2016-06-02,,,,3297.49,105.23,44.36
2016-06-03,,,,3298.64,99.81,44.54
2016-06-06,,,,3330.04,92.01,45.24
2016-06-07,,,,3355.15,88.89,45.73
2016-06-08,,,,3328.79,83.44,45.45
2016-06-13,,,,3133.36,86.16,42.78
2016-06-14,,,,3157.69,62.33,43.17
2016-06-15,,,,3335.61,111.74,45.56
2016-06-16,,,,3366.42,122.9,45.94
2016-06-17,,,,3372.3,93.63,45.19
2016-06-20,,,,3458.13,102.58,43.76
2016-06-21,,,,3369.39,100.44,42.48
2016-06-22,,,,3441.22,78.21,43.44
2016-06-23,,,,3389.97,78.69,42.81
2016-06-24,,,,3406.52,117.8,43.25
2016-06-27,,,,3532.61,116.48,44.75
2016-06-28,,,,3553.44,105.58,44.91
2016-06-29,,,,3535.02,86.54,44.69
2016-06-30,,,,3549.42,96.26,44.79
2016-07-01,,,,3491.8,77.73,44.09
2016-07-04,,,,3557.69,83.47,44.91
2016-07-05,,,,3574.8,90.32,45.12
2016-07-06,,,,3557.53,75.65,44.94
2016-07-07,,,,3593.47,97.89,45.32
2016-07-08,,,,3568.45,72.7,45.04
2016-07-11,,,,3523.52,73.17,44.41
2016-07-12,,,,3524.86,70.77,44.45
2016-07-13,,,,3544.46,58.37,44.56
2016-07-14,,,,3501.76,61.27,44.12
2016-07-15,,,,3479.3,56.61,43.84
2016-07-18,,,,3471.44,55.53,43.62
2016-07-19,,,,3518.61,60.99,44.22
2016-07-20,,,,3532.34,66.24,44.4
2016-07-21,,,,3563.74,79.62,44.79
2016-07-22,,,,3571.52,86.84,44.89
2016-07-25,,,,3555.06,77.55,44.67
2016-07-26,,,,3595.56,71.82,45.23
2016-07-27,,,,3456.06,120.56,43.48
2016-07-28,,,,3413.7,68.68,43.03
2016-07-29,,,,3365.17,47.84,42.62
2016-08-01,,,,3318.48,48.93,42.15
2016-08-02,,,,3346.69,33.23,42.43
2016-08-03,,,,3351.97,36.69,42.47
2016-08-04,,,,3393.7,45.35,42.97
2016-08-05,,,,3349.96,40.76,42.45
2016-08-08,,,,3382.46,32.76,42.84
2016-08-09,,,,3414.53,36.73,43.21
2016-08-10,,,,3388.64,31.83,42.93
2016-08-11,,,,3337.46,36.26,42.2
2016-08-12,,,,3368.3,28.82,42.59
2016-08-15,,,,3429.59,49.5,43.41
2016-08-16,,,,3455.37,50.22,43.74
2016-08-17,,,,3483.96,51.8,44.19
2016-08-18,,,,3476.61,59.42,44.15
2016-08-19,,,,3481.31,41.02,44.09
2016-08-22,,,,3446.12,38.29,43.68
2016-08-23,,,,3431.09,29.09,43.51
2016-08-24,,,,3431.47,23.52,43.53
2016-08-25,,,,3411.28,33.42,43.31
2016-08-26,,,,3423.88,35.53,43.42
2016-08-29,,,,3422.91,26.12,43.46
2016-08-30,,,,3435.94,26.34,43.62
2016-08-31,,,,3420.78,35.75,43.38
2016-09-01,,,,3402.34,32.19,35.33
2016-09-02,,,,3370.21,33.9,41.09
2016-09-05,,,,3370.62,28.16,41.04
2016-09-06,,,,3420.95,42.8,41.66
2016-09-07,,,,3404.55,36.44,41.4
2016-09-08,,,,3410.83,29.12,41.45
2016-09-09,,,,3390.13,34.81,38.82
2016-09-12,,,,3296.22,38.54,37.7
2016-09-13,,,,3356.69,42.37,37.69
2016-09-14,,,,3339.93,38.08,37.55
2016-09-19,,,,3351.61,38.63,37.61
2016-09-20,,,,3341.7,30.31,37.49
2016-09-21,,,,3343.14,33.68,37.61
2016-09-22,,,,3362.84,36.67,37.73
2016-09-23,,,,3339.37,43.33,37.39
2016-09-26,,,,3254.56,37.02,36.47
2016-09-27,,,,3276.69,31.34,36.73
2016-09-28,,,,3298.47,37.86,35.32
2016-09-29,,,,3281.01,27.49,35.12
2016-09-30,,,,3282.12,24.26,35.08
2016-10-10,,,,3369.57,42.55,35.74
2016-10-11,,,,3371.09,35.86,35.76
2016-10-12,,,,3368.0,30.4,35.71
2016-10-13,,,,3359.07,29.16,35.53
2016-10-14,,,,3350.93,38.03,35.66
2016-10-17,,,,3311.21,34.35,35.34
2016-10-18,,,,3364.39,34.42,35.91
2016-10-19,,,,3349.06,32.99,35.84
2016-10-20,,,,3377.63,38.43,36.08
2016-10-21,,,,3351.12,37.22,35.79
2016-10-24,,,,3364.33,33.3,35.94
2016-10-25,,,,3369.55,29.41,35.97
2016-10-26,,,,3338.64,28.27,35.59
2016-10-27,,,,3324.44,25.04,35.59
2016-10-28,,,,3320.01,35.08,35.48
2016-10-31,,,,3322.51,33.28,35.41
2016-11-01,,,,3353.88,31.83,39.41
2016-11-02,,,,3340.35,43.7,39.21
2016-11-03,,,,3358.96,47.0,39.51
2016-11-04,,,,3336.56,50.45,39.3
2016-11-07,,,,3338.36,40.18,39.18
2016-11-08,,,,3363.07,47.74,39.48
2016-11-09,,,,3326.98,53.12,39.05
2016-11-10,,,,3357.36,48.65,39.48
2016-11-11,,,,3366.76,54.17,39.77
2016-11-14,,,,3356.26,50.96,39.85
2016-11-15,,,,3374.14,42.51,40.01
2016-11-16,,,,3381.76,50.96,40.04
2016-11-17,,,,3369.45,34.0,39.81
2016-11-18,,,,3349.98,39.84,39.69
2016-11-21,,,,3373.84,50.61,40.17
2016-11-22,,,,3397.39,55.73,40.38
2016-11-23,,,,3379.95,54.08,40.8
2016-11-24,,,,3344.45,43.08,40.3
2016-11-25,,,,3346.45,35.63,40.28
2016-11-28,,,,3333.41,34.87,40.25
2016-11-29,,,,3306.98,31.76,39.91
2016-11-30,,,,3314.76,25.61,40.01
2016-12-01,,,,3318.85,21.55,40.09
2016-12-02,,,,3259.85,28.21,39.41
2016-12-05,,,,3269.25,23.19,39.55
2016-12-06,,,,3270.14,26.61,39.51
2016-12-07,,,,3291.61,24.24,39.63
2016-12-08,,,,3267.93,20.67,39.32
2016-12-09,,,,3257.54,25.49,39.2
2016-12-12,,,,3098.13,16.26,76.18
2016-12-13,,,,3130.62,9.34,76.22
2016-12-14,,,,3119.02,10.45,75.98
2016-12-15,,,,3144.26,11.54,76.73
2016-12-16,,,,3156.93,8.04,77.2
2016-12-19,,,,3130.25,5.71,77.04
2016-12-20,,,,3118.5,5.87,77.09
2016-12-21,,,,3144.81,6.09,77.59
2016-12-22,,,,3121.43,5.17,77.25
2016-12-23,,,,3102.49,9.05,77.09
2016-12-26,,,,3118.84,7.49,77.54
2016-12-27,,,,3110.26,9.72,77.26
2016-12-28,,,,3107.88,8.58,76.98
2016-12-29,,,,3072.42,7.22,76.33
2016-12-30,,,,3076.46,4.06,76.17
2017-01-03,,,,3109.55,5.63,76.97
2017-01-04,,,,3144.13,8.43,77.9
2017-01-05,,,,3177.24,14.99,78.41
2017-01-06,,,,3130.71,8.65,77.37
2017-01-09,,,,3157.28,6.96,77.8
2017-01-10,,,,3134.34,5.51,77.31
2017-01-11,,,,3079.74,7.2,76.41
2017-01-12,,,,3035.78,6.31,75.58
2017-01-13,,,,3003.95,6.25,74.5
2017-01-16,,,,2888.0,9.91,70.93
2017-01-17,,,,2926.86,5.89,71.6
2017-01-18,,,,2895.63,3.65,70.84
2017-01-19,,,,2909.32,4.36,71.05
2017-01-20,,,,2943.2,4.79,71.84
2017-01-23,,,,2949.72,3.91,74.24
2017-01-24,,,,2942.43,4.65,74.37
2017-01-25,,,,2938.97,4.23,74.61
2017-01-26,,,,2965.73,4.28,75.0
2017-02-03,,,,2960.53,3.4,75.09
2017-02-06,,,,2993.43,4.95,75.7
2017-02-07,,,,3003.14,6.02,75.76
2017-02-08,,,,3037.35,7.52,76.78
2017-02-09,,,,3053.08,7.4,77.4
2017-02-10,,,,3032.64,6.76,76.9
2017-02-13,,,,3041.5,5.25,76.97
2017-02-14,,,,3032.12,6.1,76.71
2017-02-15,,,,2999.71,7.34,75.9
2017-02-16,,,,3021.08,11.59,76.53
2017-02-17,,,,2992.62,9.44,75.85
2017-02-20,,,,3013.65,9.51,76.52
2017-02-21,,,,3030.43,9.85,77.15
2017-02-22,,,,3049.49,12.63,77.48
2017-02-23,,,,3046.23,7.66,77.33
2017-02-24,,,,3044.8,8.32,77.35
2017-02-27,,,,3023.53,8.54,76.62
2017-02-28,,,,3025.43,5.58,76.59
2017-03-01,,,,3027.59,6.4,76.66
2017-03-02,,,,3065.73,15.66,76.36
2017-03-03,,,,3093.29,13.59,77.21
2017-03-06,,,,3143.37,17.9,78.61
2017-03-07,,,,3181.84,17.05,79.12
2017-03-08,,,,3151.97,9.94,78.34
2017-03-09,,,,3135.57,9.15,77.69
2017-03-10,,,,3117.12,7.43,77.44
2017-03-13,,,,3196.65,15.31,78.99
2017-03-14,,,,3166.98,10.02,78.25
2017-03-15,,,,3155.14,10.29,77.81
2017-03-16,,,,3201.29,13.1,79.1
2017-03-17,,,,3178.45,18.84,78.52
2017-03-20,,,,3177.68,13.42,78.93
2017-03-21,,,,3173.32,9.3,78.55
2017-03-22,,,,3143.81,10.91,77.65
2017-03-23,,,,3193.42,16.53,78.5
2017-03-24,,,,3224.66,19.48,79.28
2017-03-27,,,,3194.58,13.84,79.11
2017-03-28,,,,3185.46,14.52,78.95
2017-03-29,,,,3171.67,17.31,78.27
2017-03-30,,,,3089.51,13.8,76.3
2017-03-31,,,,3098.23,9.01,76.6
2017-04-05,,,,3144.27,15.27,77.94
2017-04-06,,,,3160.33,11.99,77.92
2017-04-07,,,,3159.7,9.62,77.72
2017-04-10,,,,3081.3,14.11,76.13
2017-04-11,,,,3106.38,12.36,76.81
2017-04-12,,,,3090.57,9.69,76.52
2017-04-13,,,,3055.49,8.88,76.39
2017-04-14,,,,3001.41,9.5,74.89
2017-04-17,,,,2975.6,6.89,74.17
2017-04-18,,,,2943.96,7.59,73.03
2017-04-19,,,,2927.31,9.06,72.38
2017-04-20,,,,2922.04,8.73,72.11
2017-04-21,,,,2877.74,7.6,71.58
2017-04-24,,,,2811.24,7.62,69.61
2017-04-25,,,,2813.56,7.7,70.32
2017-04-26,,,,2874.3,10.18,71.51
2017-04-27,,,,2880.28,10.56,71.48
2017-04-28,,,,2893.99,8.32,71.96
2017-05-02,,,,2885.84,6.65,65.04
2017-05-03,,,,2870.72,7.76,64.9
2017-05-04,,,,2852.69,6.57,64.53
2017-05-05,,,,2802.24,7.54,63.47
2017-05-08,,,,2763.31,6.5,62.47
2017-05-09,,,,2789.66,5.55,63.02
2017-05-10,,,,2777.34,12.5,63.06
2017-05-11,,,,2743.56,13.54,62.19
2017-05-12,,,,2727.17,7.19,61.74
2017-05-15,,,,2760.72,7.34,62.42
2017-05-16,,,,2819.88,9.38,63.86
2017-05-17,,,,2809.01,8.23,63.68
2017-05-18,,,,2796.35,7.26,63.57
2017-05-19,,,,2806.4,8.41,63.95
2017-05-22,,,,2743.36,9.17,62.68
2017-05-23,,,,2657.41,10.44,60.61
2017-05-24,,,,2659.81,9.02,60.98
2017-05-25,,,,2675.53,7.55,61.39
2017-05-26,,,,2671.56,6.77,61.17
2017-05-31,,,,2619.65,7.04,60.19
2017-06-01,,,,2526.81,9.81,58.41
2017-06-02,,,,2560.38,7.78,58.99
2017-06-05,,,,2604.43,6.44,59.88
2017-06-06,,,,2642.21,8.07,60.66
2017-06-07,,,,2712.46,11.37,62.2
2017-06-08,,,,2706.2,9.67,62.08
2017-06-09,,,,2724.23,7.99,62.35
2017-06-12,,,,2660.95,8.34,60.8
2017-06-13,,,,2694.44,7.22,61.54
2017-06-14,,,,2686.07,5.84,61.36
2017-06-15,,,,2792.53,15.33,63.46
2017-06-16,,,,2764.98,9.86,62.94
2017-06-19,,,,2783.08,7.2,63.32
2017-06-20,,,,2813.14,8.85,48.54
2017-06-21,,,,2781.82,8.64,51.05
2017-06-22,,,,2752.35,11.04,50.54
2017-06-23,,,,2744.14,9.31,50.42
2017-06-26,,,,2812.76,11.52,51.6
2017-06-27,,,,2813.92,9.62,51.63
2017-06-28,,,,2777.5,7.59,50.95
2017-06-29,,,,2791.05,6.12,51.22
